trace: legacy_rank1.json
with_stack: 1
record_shapes: 1
python_function_events: 405

timestamp_us	duration_us	function
7311463692307.954	10.673	torch/utils/_device.py(110): __torch_function__
7311463692308.919	0.509	torch/_ops.py(880): __hash__
7311463692309.229	0.123	<built-in function hash>
7311463692310.24	8.06	torch/_ops.py(1085): __call__
7311463692310.464	2.368	torch/_ops.py(1150): _must_dispatch_in_python
7311463692310.917	1.766	<built-in function any>
7311463692311.11	1.242	torch/_ops.py(1151): <genexpr>
7311463692311.334	0.922	torch/_ops.py(1136): _contains_fake_script_object
7311463692311.569	0.101	<built-in function isinstance>
7311463692311.826	0.126	<built-in function isinstance>
7311463692312.117	0.085	<built-in function isinstance>
7311463692312.502	0.084	torch/_ops.py(1151): <genexpr>
7311463692313.011	5.129	<built-in method  of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a65921afdd0>
7311463692319.889	0.233	<built-in method __exit__ of torch._C.DisableTorchFunctionSubclass object at 0x2a688e78f8d0>
7311463692325.38	3.504	torch/profiler/profiler.py(530): schedule_fn
7311463692330.185	67.756	torch/profiler/profiler.py(928): _transit_action
7311463692330.703	6.551	<built-in method get of dict object at 0x2a659163dc80>
7311463692332.309	2.032	enum.py(1267): __hash__
7311463692333.774	0.25	<built-in function hash>
7311463692335.62	0.72	enum.py(1267): __hash__
7311463692336.1	0.12	<built-in function hash>
7311463692340.3	57.641	torch/profiler/profiler.py(283): stop_trace
7311463692347.51	50.431	torch/autograd/profiler.py(403): __exit__
7311463692349.029	0.19	<built-in function hasattr>
7311463692349.969	0.183	<built-in function getattr>
7311463692351.068	0.26	<built-in function hasattr>
7311463692352.066	45.875	torch/cuda/__init__.py(1189): synchronize
7311463692352.349	1.035	torch/cuda/__init__.py(481): _lazy_init
7311463692352.7	0.597	torch/cuda/__init__.py(432): is_initialized
7311463692353.005	0.214	<built-in function _cuda_isInBadFork>
7311463692354.13	19.584	torch/cuda/__init__.py(630): __init__
7311463692354.437	19.08	torch/cuda/_utils.py(517): _get_device_index
7311463692354.605	0.092	<built-in function isinstance>
7311463692354.924	0.076	<built-in function isinstance>
7311463692355.292	0.091	<built-in function isinstance>
7311463692355.894	0.06	torch/_jit_internal.py(103): is_scripting
7311463692356.379	0.142	<built-in function isinstance>
7311463692357.833	15.553	torch/_utils.py(847): _get_device_index
7311463692358.22	0.08	<built-in function isinstance>
7311463692358.58	0.093	<built-in function isinstance>
7311463692358.95	0.193	<built-in function isinstance>
7311463692359.663	0.064	torch/_jit_internal.py(103): is_scripting
7311463692360.128	13.134	torch/_utils.py(821): _get_current_device_index
7311463692360.679	12.458	torch/_utils.py(805): _get_device_attr
7311463692361.004	7.474	torch/_utils.py(788): _get_available_device_type
7311463692361.337	7.038	torch/cuda/__init__.py(161): is_available
7311463692361.621	0.643	torch/cuda/__init__.py(152): _is_compiled
7311463692361.975	0.215	<built-in function hasattr>
